Sample,Chromosome,direction,start_index,end_index,position_block_size,start_position,end_position,chr_distance,start_value,end_value,value_change,measure_density,crosses_zero
Sample2,1,-1,21345,21476,131,242160000,243700000,1540000,0.44906949840582333,-0.3851360187604275,-0.8342055171662508,0.8506493506493507,TRUE
Sample2,1,1,21476,21506,30,243700000,244000000,300000,-0.3851360187604275,0.17514020156780102,0.5602762203282285,1,TRUE
Sample2,1,-1,21506,21535,29,244000000,244290000,290000,0.17514020156780102,-0.2505266255666639,-0.4256668271344649,1,TRUE
Sample2,1,1,21535,21548,13,244290000,244420000,130000,-0.2505266255666639,-0.17909353723942653,0.07143308832723735,1,FALSE
Sample2,1,-1,21548,21577,29,244420000,244710000,290000,-0.17909353723942653,-0.29754166452696756,-0.11844812728754103,1,FALSE
Sample2,1,1,21577,21619,42,244710000,245130000,420000,-0.29754166452696756,0.44719313387957504,0.7447347984065427,1,TRUE
Sample2,1,-1,21619,21659,40,245130000,245530000,400000,0.44719313387957504,-0.0012259057458141043,-0.44841903962538915,1,TRUE
Sample2,1,1,21659,21684,25,245530000,245780000,250000,-0.0012259057458141043,0.30293056344488517,0.3041564691906993,1,TRUE
Sample2,1,-1,21684,21738,54,245780000,246320000,540000,0.30293056344488517,-0.5365223767113286,-0.8394529401562139,1,TRUE
Sample2,1,1,21738,21799,61,246320000,246930000,610000,-0.5365223767113286,0.26194552785465974,0.7984679045659884,1,TRUE
Sample2,1,-1,21799,21819,20,246930000,247130000,200000,0.26194552785465974,0.14780621742790762,-0.11413931042675213,1,FALSE
Sample2,1,1,21819,21850,31,247130000,247440000,310000,0.14780621742790762,0.3725502831473552,0.2247440657194476,1,FALSE
Sample2,1,-1,21850,21886,36,247440000,247800000,360000,0.3725502831473552,0.060094967818208986,-0.3124553153291462,1,FALSE
Sample2,1,1,21886,21899,13,247800000,247930000,130000,0.060094967818208986,0.09058136194170223,0.030486394123493243,1,FALSE
Sample2,1,-1,21899,21944,45,247930000,248380000,450000,0.09058136194170223,-0.2939597840904214,-0.38454114603212364,1,TRUE
